start,end,value,accn,fy,fp,form,metric,CIK,CompanyName
2025-01-01,2025-06-30,621000000,0000014272-25-000131,2025,Q2,10-Q,PaymentsToAcquirePropertyPlantAndEquipment,0000014272,Bristol-Myers Squibb
2025-01-01,2025-03-31,2271000000,0000014272-25-000091,2025,Q1,10-Q,ComprehensiveIncomeNetOfTax,0000014272,Bristol-Myers Squibb
2025-01-01,2025-06-30,3450000000,0000014272-25-000131,2025,Q2,10-Q,ComprehensiveIncomeNetOfTax,0000014272,Bristol-Myers Squibb
2025-04-01,2025-06-30,1181000000,0000014272-25-000131,2025,Q2,10-Q,ComprehensiveIncomeNetOfTax,0000014272,Bristol-Myers Squibb
2025-01-01,2025-03-31,1584000000,0000014272-25-000091,2025,Q1,10-Q,SellingGeneralAndAdministrativeExpense,0000014272,Bristol-Myers Squibb
2025-01-01,2025-06-30,3297000000,0000014272-25-000131,2025,Q2,10-Q,SellingGeneralAndAdministrativeExpense,0000014272,Bristol-Myers Squibb
2025-04-01,2025-06-30,1713000000,0000014272-25-000131,2025,Q2,10-Q,SellingGeneralAndAdministrativeExpense,0000014272,Bristol-Myers Squibb
2025-01-01,2025-03-31,2257000000,0000014272-25-000091,2025,Q1,10-Q,ResearchAndDevelopmentExpense,0000014272,Bristol-Myers Squibb
2025-01-01,2025-06-30,4837000000,0000014272-25-000131,2025,Q2,10-Q,ResearchAndDevelopmentExpense,0000014272,Bristol-Myers Squibb
2025-04-01,2025-06-30,2580000000,0000014272-25-000131,2025,Q2,10-Q,ResearchAndDevelopmentExpense,0000014272,Bristol-Myers Squibb
2025-01-01,2025-03-31,3033000000,0000014272-25-000091,2025,Q1,10-Q,CostOfGoodsAndServicesSold,0000014272,Bristol-Myers Squibb
2025-01-01,2025-06-30,6404000000,0000014272-25-000131,2025,Q2,10-Q,CostOfGoodsAndServicesSold,0000014272,Bristol-Myers Squibb
2025-04-01,2025-06-30,3372000000,0000014272-25-000131,2025,Q2,10-Q,CostOfGoodsAndServicesSold,0000014272,Bristol-Myers Squibb
2025-01-01,2025-03-31,133000000,0000014272-25-000091,2025,Q1,10-Q,RestructuringCharges,0000014272,Bristol-Myers Squibb
2025-01-01,2025-06-30,356000000,0000014272-25-000131,2025,Q2,10-Q,RestructuringCharges,0000014272,Bristol-Myers Squibb
2025-04-01,2025-06-30,223000000,0000014272-25-000131,2025,Q2,10-Q,RestructuringCharges,0000014272,Bristol-Myers Squibb
2025-01-01,2025-03-31,7791000000,0001633917-25-000064,2025,Q1,10-Q,Revenues,0001633917,PayPal Holdings
2025-01-01,2025-06-30,16079000000,0001633917-25-000161,2025,Q2,10-Q,Revenues,0001633917,PayPal Holdings
2025-04-01,2025-06-30,8288000000,0001633917-25-000161,2025,Q2,10-Q,Revenues,0001633917,PayPal Holdings
2025-01-01,2025-03-31,1530000000,0001633917-25-000064,2025,Q1,10-Q,OperatingIncomeLoss,0001633917,PayPal Holdings
2025-01-01,2025-06-30,3034000000,0001633917-25-000161,2025,Q2,10-Q,OperatingIncomeLoss,0001633917,PayPal Holdings
2025-04-01,2025-06-30,1504000000,0001633917-25-000161,2025,Q2,10-Q,OperatingIncomeLoss,0001633917,PayPal Holdings
2025-01-01,2025-03-31,1287000000,0001633917-25-000064,2025,Q1,10-Q,NetIncomeLoss,0001633917,PayPal Holdings
2025-01-01,2025-03-31,1287000000,0001633917-25-000161,2025,Q2,10-Q,NetIncomeLoss,0001633917,PayPal Holdings
2025-01-01,2025-06-30,2548000000,0001633917-25-000161,2025,Q2,10-Q,NetIncomeLoss,0001633917,PayPal Holdings
2025-04-01,2025-06-30,1261000000,0001633917-25-000161,2025,Q2,10-Q,NetIncomeLoss,0001633917,PayPal Holdings
2025-01-01,2025-03-31,1287000000,0001633917-25-000064,2025,Q1,10-Q,NetIncomeLossAvailableToCommonStockholdersBasic,0001633917,PayPal Holdings
2025-01-01,2025-06-30,2548000000,0001633917-25-000161,2025,Q2,10-Q,NetIncomeLossAvailableToCommonStockholdersBasic,0001633917,PayPal Holdings
2025-04-01,2025-06-30,1261000000,0001633917-25-000161,2025,Q2,10-Q,NetIncomeLossAvailableToCommonStockholdersBasic,0001633917,PayPal Holdings
2025-01-01,2025-03-31,316000000,0001633917-25-000064,2025,Q1,10-Q,IncomeTaxExpenseBenefit,0001633917,PayPal Holdings
2025-01-01,2025-06-30,584000000,0001633917-25-000161,2025,Q2,10-Q,IncomeTaxExpenseBenefit,0001633917,PayPal Holdings
2025-04-01,2025-06-30,268000000,0001633917-25-000161,2025,Q2,10-Q,IncomeTaxExpenseBenefit,0001633917,PayPal Holdings
2025-01-01,2025-03-31,245000000,0001633917-25-000064,2025,Q1,10-Q,DepreciationDepletionAndAmortization,0001633917,PayPal Holdings
2025-01-01,2025-06-30,484000000,0001633917-25-000161,2025,Q2,10-Q,DepreciationDepletionAndAmortization,0001633917,PayPal Holdings
2025-01-01,2025-03-31,1160000000,0001633917-25-000064,2025,Q1,10-Q,NetCashProvidedByUsedInOperatingActivities,0001633917,PayPal Holdings
2025-01-01,2025-06-30,2058000000,0001633917-25-000161,2025,Q2,10-Q,NetCashProvidedByUsedInOperatingActivities,0001633917,PayPal Holdings
2025-01-01,2025-03-31,-3657000000,0001633917-25-000064,2025,Q1,10-Q,NetCashProvidedByUsedInInvestingActivities,0001633917,PayPal Holdings
2025-01-01,2025-06-30,-3677000000,0001633917-25-000161,2025,Q2,10-Q,NetCashProvidedByUsedInInvestingActivities,0001633917,PayPal Holdings
2025-01-01,2025-03-31,994000000,0001633917-25-000064,2025,Q1,10-Q,NetCashProvidedByUsedInFinancingActivities,0001633917,PayPal Holdings
2025-01-01,2025-06-30,-2180000000,0001633917-25-000161,2025,Q2,10-Q,NetCashProvidedByUsedInFinancingActivities,0001633917,PayPal Holdings
2025-01-01,2025-03-31,196000000,0001633917-25-000064,2025,Q1,10-Q,PaymentsToAcquirePropertyPlantAndEquipment,0001633917,PayPal Holdings
2025-01-01,2025-06-30,402000000,0001633917-25-000161,2025,Q2,10-Q,PaymentsToAcquirePropertyPlantAndEquipment,0001633917,PayPal Holdings
2025-01-01,2025-03-31,73000000,0001633917-25-000064,2025,Q1,10-Q,NonoperatingIncomeExpense,0001633917,PayPal Holdings
2025-01-01,2025-06-30,98000000,0001633917-25-000161,2025,Q2,10-Q,NonoperatingIncomeExpense,0001633917,PayPal Holdings
2025-04-01,2025-06-30,25000000,0001633917-25-000161,2025,Q2,10-Q,NonoperatingIncomeExpense,0001633917,PayPal Holdings
2025-01-01,2025-03-31,1215000000,0001633917-25-000064,2025,Q1,10-Q,ComprehensiveIncomeNetOfTax,0001633917,PayPal Holdings
2025-01-01,2025-06-30,2359000000,0001633917-25-000161,2025,Q2,10-Q,ComprehensiveIncomeNetOfTax,0001633917,PayPal Holdings
2025-04-01,2025-06-30,1144000000,0001633917-25-000161,2025,Q2,10-Q,ComprehensiveIncomeNetOfTax,0001633917,PayPal Holdings
2025-01-01,2025-03-31,6261000000,0001633917-25-000064,2025,Q1,10-Q,OperatingExpenses,0001633917,PayPal Holdings
2025-01-01,2025-06-30,13045000000,0001633917-25-000161,2025,Q2,10-Q,OperatingExpenses,0001633917,PayPal Holdings
2025-04-01,2025-06-30,6784000000,0001633917-25-000161,2025,Q2,10-Q,OperatingExpenses,0001633917,PayPal Holdings
2025-01-01,2025-03-31,39000000,0001633917-25-000064,2025,Q1,10-Q,RestructuringCharges,0001633917,PayPal Holdings
2025-01-01,2025-03-31,12728500000,0000059478-25-000132,2025,Q1,10-Q,Revenues,0000059478,Eli Lilly
2025-01-01,2025-06-30,28286200000,0000059478-25-000204,2025,Q2,10-Q,Revenues,0000059478,Eli Lilly
2025-04-01,2025-06-30,15557700000,0000059478-25-000204,2025,Q2,10-Q,Revenues,0000059478,Eli Lilly
2025-01-01,2025-03-31,2759300000,0000059478-25-000132,2025,Q1,10-Q,NetIncomeLoss,0000059478,Eli Lilly
2025-01-01,2025-06-30,8419800000,0000059478-25-000204,2025,Q2,10-Q,NetIncomeLoss,0000059478,Eli Lilly
2025-04-01,2025-06-30,5660500000,0000059478-25-000204,2025,Q2,10-Q,NetIncomeLoss,0000059478,Eli Lilly
2025-01-01,2025-03-31,696800000,0000059478-25-000132,2025,Q1,10-Q,IncomeTaxExpenseBenefit,0000059478,Eli Lilly
2025-01-01,2025-06-30,1812700000,0000059478-25-000204,2025,Q2,10-Q,IncomeTaxExpenseBenefit,0000059478,Eli Lilly
2025-04-01,2025-06-30,1115900000,0000059478-25-000204,2025,Q2,10-Q,IncomeTaxExpenseBenefit,0000059478,Eli Lilly
2025-01-01,2025-03-31,462800000,0000059478-25-000132,2025,Q1,10-Q,DepreciationDepletionAndAmortization,0000059478,Eli Lilly
2025-01-01,2025-06-30,941300000,0000059478-25-000204,2025,Q2,10-Q,DepreciationDepletionAndAmortization,0000059478,Eli Lilly
2025-01-01,2025-03-31,1665600000,0000059478-25-000132,2025,Q1,10-Q,NetCashProvidedByUsedInOperatingActivities,0000059478,Eli Lilly
2025-01-01,2025-06-30,4752500000,0000059478-25-000204,2025,Q2,10-Q,NetCashProvidedByUsedInOperatingActivities,0000059478,Eli Lilly
2025-01-01,2025-03-31,-3352300000,0000059478-25-000132,2025,Q1,10-Q,NetCashProvidedByUsedInInvestingActivities,0000059478,Eli Lilly
2025-01-01,2025-06-30,-5187200000,0000059478-25-000204,2025,Q2,10-Q,NetCashProvidedByUsedInInvestingActivities,0000059478,Eli Lilly
2025-01-01,2025-03-31,1379700000,0000059478-25-000132,2025,Q1,10-Q,NetCashProvidedByUsedInFinancingActivities,0000059478,Eli Lilly
2025-01-01,2025-06-30,134800000,0000059478-25-000204,2025,Q2,10-Q,NetCashProvidedByUsedInFinancingActivities,0000059478,Eli Lilly
2025-01-01,2025-03-31,-239000000,0000059478-25-000132,2025,Q1,10-Q,NonoperatingIncomeExpense,0000059478,Eli Lilly
2025-01-01,2025-06-30,-329600000,0000059478-25-000204,2025,Q2,10-Q,NonoperatingIncomeExpense,0000059478,Eli Lilly
2025-04-01,2025-06-30,-90600000,0000059478-25-000204,2025,Q2,10-Q,NonoperatingIncomeExpense,0000059478,Eli Lilly
2025-01-01,2025-03-31,3306600000,0000059478-25-000132,2025,Q1,10-Q,ComprehensiveIncomeNetOfTax,0000059478,Eli Lilly
2025-01-01,2025-06-30,9025700000,0000059478-25-000204,2025,Q2,10-Q,ComprehensiveIncomeNetOfTax,0000059478,Eli Lilly
2025-04-01,2025-06-30,5719100000,0000059478-25-000204,2025,Q2,10-Q,ComprehensiveIncomeNetOfTax,0000059478,Eli Lilly
2025-01-01,2025-03-31,2468800000,0000059478-25-000132,2025,Q1,10-Q,SellingGeneralAndAdministrativeExpense,0000059478,Eli Lilly
2025-01-01,2025-06-30,5221800000,0000059478-25-000204,2025,Q2,10-Q,SellingGeneralAndAdministrativeExpense,0000059478,Eli Lilly
2025-04-01,2025-06-30,2753000000,0000059478-25-000204,2025,Q2,10-Q,SellingGeneralAndAdministrativeExpense,0000059478,Eli Lilly
2025-01-01,2025-03-31,2224200000,0000059478-25-000132,2025,Q1,10-Q,CostOfGoodsAndServicesSold,0000059478,Eli Lilly
2025-01-01,2025-06-30,4672000000,0000059478-25-000204,2025,Q2,10-Q,CostOfGoodsAndServicesSold,0000059478,Eli Lilly
2025-04-01,2025-06-30,2447800000,0000059478-25-000204,2025,Q2,10-Q,CostOfGoodsAndServicesSold,0000059478,Eli Lilly
2025-01-01,2025-03-31,13470000000,0001137774-25-000060,2025,Q1,10-Q,Revenues,0001137774,Prudential Financial
2025-01-01,2025-06-30,27196000000,0001137774-25-000108,2025,Q2,10-Q,Revenues,0001137774,Prudential Financial
2025-04-01,2025-06-30,13726000000,0001137774-25-000108,2025,Q2,10-Q,Revenues,0001137774,Prudential Financial
2025-01-01,2025-03-31,707000000,0001137774-25-000060,2025,Q1,10-Q,NetIncomeLoss,0001137774,Prudential Financial
2025-01-01,2025-06-30,1240000000,0001137774-25-000108,2025,Q2,10-Q,NetIncomeLoss,0001137774,Prudential Financial
2025-04-01,2025-06-30,533000000,0001137774-25-000108,2025,Q2,10-Q,NetIncomeLoss,0001137774,Prudential Financial
2025-01-01,2025-03-31,697000000,0001137774-25-000060,2025,Q1,10-Q,NetIncomeLossAvailableToCommonStockholdersBasic,0001137774,Prudential Financial
2025-01-01,2025-06-30,1224000000,0001137774-25-000108,2025,Q2,10-Q,NetIncomeLossAvailableToCommonStockholdersBasic,0001137774,Prudential Financial
2025-04-01,2025-06-30,527000000,0001137774-25-000108,2025,Q2,10-Q,NetIncomeLossAvailableToCommonStockholdersBasic,0001137774,Prudential Financial
2025-01-01,2025-03-31,207000000,0001137774-25-000060,2025,Q1,10-Q,IncomeTaxExpenseBenefit,0001137774,Prudential Financial
2025-01-01,2025-06-30,402000000,0001137774-25-000108,2025,Q2,10-Q,IncomeTaxExpenseBenefit,0001137774,Prudential Financial
2025-04-01,2025-06-30,195000000,0001137774-25-000108,2025,Q2,10-Q,IncomeTaxExpenseBenefit,0001137774,Prudential Financial
2025-01-01,2025-06-30,321000000,0001137774-25-000108,2025,Q2,10-Q,DepreciationDepletionAndAmortization,0001137774,Prudential Financial
2025-01-01,2025-03-31,-2506000000,0001137774-25-000060,2025,Q1,10-Q,NetCashProvidedByUsedInOperatingActivities,0001137774,Prudential Financial
2025-01-01,2025-06-30,-1344000000,0001137774-25-000108,2025,Q2,10-Q,NetCashProvidedByUsedInOperatingActivities,0001137774,Prudential Financial
2025-01-01,2025-03-31,-5465000000,0001137774-25-000060,2025,Q1,10-Q,NetCashProvidedByUsedInInvestingActivities,0001137774,Prudential Financial
2025-01-01,2025-06-30,-11293000000,0001137774-25-000108,2025,Q2,10-Q,NetCashProvidedByUsedInInvestingActivities,0001137774,Prudential Financial
2025-01-01,2025-03-31,5499000000,0001137774-25-000060,2025,Q1,10-Q,NetCashProvidedByUsedInFinancingActivities,0001137774,Prudential Financial
2025-01-01,2025-06-30,10648000000,0001137774-25-000108,2025,Q2,10-Q,NetCashProvidedByUsedInFinancingActivities,0001137774,Prudential Financial
2025-01-01,2025-03-31,2677000000,0001137774-25-000060,2025,Q1,10-Q,ComprehensiveIncomeNetOfTax,0001137774,Prudential Financial
2025-01-01,2025-06-30,4030000000,0001137774-25-000108,2025,Q2,10-Q,ComprehensiveIncomeNetOfTax,0001137774,Prudential Financial
2025-04-01,2025-06-30,1353000000,0001137774-25-000108,2025,Q2,10-Q,ComprehensiveIncomeNetOfTax,0001137774,Prudential Financial
2025-01-01,2025-03-31,2237000000,0000882095-25-000012,2025,Q1,10-Q,OperatingIncomeLoss,0000882095,Gilead Sciences
2025-01-01,2025-06-30,4711000000,0000882095-25-000032,2025,Q2,10-Q,OperatingIncomeLoss,0000882095,Gilead Sciences
2025-04-01,2025-06-30,2474000000,0000882095-25-000032,2025,Q2,10-Q,OperatingIncomeLoss,0000882095,Gilead Sciences
2025-01-01,2025-03-31,1315000000,0000882095-25-000012,2025,Q1,10-Q,NetIncomeLoss,0000882095,Gilead Sciences
2025-01-01,2025-06-30,3275000000,0000882095-25-000032,2025,Q2,10-Q,NetIncomeLoss,0000882095,Gilead Sciences
2025-04-01,2025-06-30,1960000000,0000882095-25-000032,2025,Q2,10-Q,NetIncomeLoss,0000882095,Gilead Sciences
2025-01-01,2025-03-31,334000000,0000882095-25-000012,2025,Q1,10-Q,IncomeTaxExpenseBenefit,0000882095,Gilead Sciences
2025-01-01,2025-06-30,802000000,0000882095-25-000032,2025,Q2,10-Q,IncomeTaxExpenseBenefit,0000882095,Gilead Sciences
2025-04-01,2025-06-30,468000000,0000882095-25-000032,2025,Q2,10-Q,IncomeTaxExpenseBenefit,0000882095,Gilead Sciences
2025-01-01,2025-03-31,1757000000,0000882095-25-000012,2025,Q1,10-Q,NetCashProvidedByUsedInOperatingActivities,0000882095,Gilead Sciences
2025-01-01,2025-06-30,2584000000,0000882095-25-000032,2025,Q2,10-Q,NetCashProvidedByUsedInOperatingActivities,0000882095,Gilead Sciences
2025-01-01,2025-03-31,-415000000,0000882095-25-000012,2025,Q1,10-Q,NetCashProvidedByUsedInInvestingActivities,0000882095,Gilead Sciences
2025-01-01,2025-06-30,-2531000000,0000882095-25-000032,2025,Q2,10-Q,NetCashProvidedByUsedInInvestingActivities,0000882095,Gilead Sciences
2025-01-01,2025-03-31,-3426000000,0000882095-25-000012,2025,Q1,10-Q,NetCashProvidedByUsedInFinancingActivities,0000882095,Gilead Sciences
2025-01-01,2025-06-30,-4993000000,0000882095-25-000032,2025,Q2,10-Q,NetCashProvidedByUsedInFinancingActivities,0000882095,Gilead Sciences
2025-01-01,2025-03-31,104000000,0000882095-25-000012,2025,Q1,10-Q,PaymentsToAcquirePropertyPlantAndEquipment,0000882095,Gilead Sciences
2025-01-01,2025-06-30,211000000,0000882095-25-000032,2025,Q2,10-Q,PaymentsToAcquirePropertyPlantAndEquipment,0000882095,Gilead Sciences
2025-01-01,2025-03-31,-328000000,0000882095-25-000012,2025,Q1,10-Q,NonoperatingIncomeExpense,0000882095,Gilead Sciences
2025-01-01,2025-06-30,-120000000,0000882095-25-000032,2025,Q2,10-Q,NonoperatingIncomeExpense,0000882095,Gilead Sciences
2025-04-01,2025-06-30,208000000,0000882095-25-000032,2025,Q2,10-Q,NonoperatingIncomeExpense,0000882095,Gilead Sciences
2025-01-01,2025-03-31,1275000000,0000882095-25-000012,2025,Q1,10-Q,ComprehensiveIncomeNetOfTax,0000882095,Gilead Sciences
2025-01-01,2025-06-30,3125000000,0000882095-25-000032,2025,Q2,10-Q,ComprehensiveIncomeNetOfTax,0000882095,Gilead Sciences
2025-04-01,2025-06-30,1850000000,0000882095-25-000032,2025,Q2,10-Q,ComprehensiveIncomeNetOfTax,0000882095,Gilead Sciences
2025-01-01,2025-03-31,1258000000,0000882095-25-000012,2025,Q1,10-Q,SellingGeneralAndAdministrativeExpense,0000882095,Gilead Sciences
2025-01-01,2025-06-30,2623000000,0000882095-25-000032,2025,Q2,10-Q,SellingGeneralAndAdministrativeExpense,0000882095,Gilead Sciences
2025-04-01,2025-06-30,1365000000,0000882095-25-000032,2025,Q2,10-Q,SellingGeneralAndAdministrativeExpense,0000882095,Gilead Sciences
2025-01-01,2025-03-31,1540000000,0000882095-25-000012,2025,Q1,10-Q,CostOfGoodsAndServicesSold,0000882095,Gilead Sciences
2025-01-01,2025-06-30,3041000000,0000882095-25-000032,2025,Q2,10-Q,CostOfGoodsAndServicesSold,0000882095,Gilead Sciences
2025-04-01,2025-06-30,1501000000,0000882095-25-000032,2025,Q2,10-Q,CostOfGoodsAndServicesSold,0000882095,Gilead Sciences
2025-01-01,2025-03-31,74000000,0000882095-25-000012,2025,Q1,10-Q,RestructuringCharges,0000882095,Gilead Sciences
2025-01-01,2025-06-30,88000000,0000882095-25-000032,2025,Q2,10-Q,RestructuringCharges,0000882095,Gilead Sciences
2025-04-01,2025-06-30,13000000,0000882095-25-000032,2025,Q2,10-Q,RestructuringCharges,0000882095,Gilead Sciences
2025-01-01,2025-03-31,-223000000,0000092380-25-000083,2025,Q1,10-Q,OperatingIncomeLoss,0000092380,Southwest Airlines
2025-01-01,2025-06-30,2000000,0000092380-25-000134,2025,Q2,10-Q,OperatingIncomeLoss,0000092380,Southwest Airlines
2025-04-01,2025-06-30,225000000,0000092380-25-000134,2025,Q2,10-Q,OperatingIncomeLoss,0000092380,Southwest Airlines
2025-01-01,2025-03-31,-149000000,0000092380-25-000083,2025,Q1,10-Q,NetIncomeLoss,0000092380,Southwest Airlines
2025-01-01,2025-06-30,64000000,0000092380-25-000134,2025,Q2,10-Q,NetIncomeLoss,0000092380,Southwest Airlines
2025-04-01,2025-06-30,213000000,0000092380-25-000134,2025,Q2,10-Q,NetIncomeLoss,0000092380,Southwest Airlines
2025-01-01,2025-03-31,-149000000,0000092380-25-000083,2025,Q1,10-Q,NetIncomeLossAvailableToCommonStockholdersBasic,0000092380,Southwest Airlines
2025-01-01,2025-06-30,64000000,0000092380-25-000134,2025,Q2,10-Q,NetIncomeLossAvailableToCommonStockholdersBasic,0000092380,Southwest Airlines
2025-04-01,2025-06-30,213000000,0000092380-25-000134,2025,Q2,10-Q,NetIncomeLossAvailableToCommonStockholdersBasic,0000092380,Southwest Airlines
2025-01-01,2025-03-31,-43000000,0000092380-25-000083,2025,Q1,10-Q,IncomeTaxExpenseBenefit,0000092380,Southwest Airlines
2025-01-01,2025-06-30,24000000,0000092380-25-000134,2025,Q2,10-Q,IncomeTaxExpenseBenefit,0000092380,Southwest Airlines
2025-04-01,2025-06-30,67000000,0000092380-25-000134,2025,Q2,10-Q,IncomeTaxExpenseBenefit,0000092380,Southwest Airlines
2025-01-01,2025-03-31,396000000,0000092380-25-000083,2025,Q1,10-Q,DepreciationAndAmortization,0000092380,Southwest Airlines
2025-01-01,2025-06-30,795000000,0000092380-25-000134,2025,Q2,10-Q,DepreciationAndAmortization,0000092380,Southwest Airlines
2025-04-01,2025-06-30,400000000,0000092380-25-000134,2025,Q2,10-Q,DepreciationAndAmortization,0000092380,Southwest Airlines
2025-01-01,2025-03-31,860000000,0000092380-25-000083,2025,Q1,10-Q,NetCashProvidedByUsedInOperatingActivities,0000092380,Southwest Airlines
2025-01-01,2025-06-30,1261000000,0000092380-25-000134,2025,Q2,10-Q,NetCashProvidedByUsedInOperatingActivities,0000092380,Southwest Airlines
2025-04-01,2025-06-30,401000000,0000092380-25-000134,2025,Q2,10-Q,NetCashProvidedByUsedInOperatingActivities,0000092380,Southwest Airlines
2025-01-01,2025-03-31,623000000,0000092380-25-000083,2025,Q1,10-Q,NetCashProvidedByUsedInInvestingActivities,0000092380,Southwest Airlines
2025-01-01,2025-06-30,-259000000,0000092380-25-000134,2025,Q2,10-Q,NetCashProvidedByUsedInInvestingActivities,0000092380,Southwest Airlines
2025-04-01,2025-06-30,-882000000,0000092380-25-000134,2025,Q2,10-Q,NetCashProvidedByUsedInInvestingActivities,0000092380,Southwest Airlines
2025-01-01,2025-03-31,-858000000,0000092380-25-000083,2025,Q1,10-Q,NetCashProvidedByUsedInFinancingActivities,0000092380,Southwest Airlines
2025-01-01,2025-06-30,-5036000000,0000092380-25-000134,2025,Q2,10-Q,NetCashProvidedByUsedInFinancingActivities,0000092380,Southwest Airlines
2025-04-01,2025-06-30,-4178000000,0000092380-25-000134,2025,Q2,10-Q,NetCashProvidedByUsedInFinancingActivities,0000092380,Southwest Airlines
2025-01-01,2025-03-31,31000000,0000092380-25-000083,2025,Q1,10-Q,NonoperatingIncomeExpense,0000092380,Southwest Airlines
2025-01-01,2025-06-30,86000000,0000092380-25-000134,2025,Q2,10-Q,NonoperatingIncomeExpense,0000092380,Southwest Airlines
2025-04-01,2025-06-30,55000000,0000092380-25-000134,2025,Q2,10-Q,NonoperatingIncomeExpense,0000092380,Southwest Airlines
2025-01-01,2025-03-31,-148000000,0000092380-25-000083,2025,Q1,10-Q,ComprehensiveIncomeNetOfTax,0000092380,Southwest Airlines
2025-01-01,2025-03-31,-148000000,0000092380-25-000134,2025,Q2,10-Q,ComprehensiveIncomeNetOfTax,0000092380,Southwest Airlines
2025-01-01,2025-06-30,54000000,0000092380-25-000134,2025,Q2,10-Q,ComprehensiveIncomeNetOfTax,0000092380,Southwest Airlines
2025-04-01,2025-06-30,202000000,0000092380-25-000134,2025,Q2,10-Q,ComprehensiveIncomeNetOfTax,0000092380,Southwest Airlines
2025-01-01,2025-03-31,62000000,0000092380-25-000083,2025,Q1,10-Q,RestructuringCharges,0000092380,Southwest Airlines
2025-01-01,2025-03-31,62000000,0000092380-25-000134,2025,Q2,10-Q,RestructuringCharges,0000092380,Southwest Airlines
2025-01-01,2025-03-31,651000000,0001373715-25-000126,2025,Q1,10-Q,CostOfRevenue,0001373715,ServiceNow
